question_id,local_test_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_morph_sims,top3_rerank_scores,top3_ans_cos,Exact,Top3ExactHit,TokenF1,QSim,MorphSim,RerankScore,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,exact_ft_femseg_mapp,top3_ft_femseg_mapp,semantic_ft_femseg_mapp,recall3_ft_femseg_mapp,tokenf1_ft_femseg_mapp,meancos_ft_femseg_mapp,mrr3_ft_femseg_mapp,bertscore_ft_femseg_mapp
22221,10,848128517724,add() әдісі арқылы жиынға тек дауысты әріптерді қосу мысалын жазыңыз.,"Дауысты әріптерді сүземіз. ```python letters = set() for ch in ""Python programming"": if ch.lower() in ""aeiou"": letters.add(ch.lower()) print(letters) ```","Дауысты әріптер: ```python text = ""Python бағдарламалау"" vowels = set() for ch in text: if ch.lower() in 'aeiouәіөүұақө': vowels.add(ch.lower()) print(vowels) ```",40972,"[40972, 41342, 2698]","[""Дауысты әріптер: ```python text = \""Python бағдарламалау\"" vowels = set() for ch in text: if ch.lower() in 'aeiouәіөүұақө': vowels.add(ch.lower()) print(vowels) ```"", ""Дауысты әріптерді фильтрлеу үшін set comprehension қолдануға болады. ```python letters = set() for ch in \""informatics\"": letters.add(ch) vowels = {l for l in letters if l in 'aeiou'} print(vowels) ```"", ""Дауысты әріптерді сүзгіден өткізіп қосамыз. ```python letters = set() for ch in \""programming\"": if ch in \""aeiou\"": letters.add(ch) print(letters) ```""]","[0.9849298596382141, 0.9645293354988098, 0.9890705943107605]","[0.8468181818181819, 0.7875000000000001, 0.7674641148325358]","[0.9389460244959051, 0.9146890867352485, 0.8972917018906351]","[0.7653794288635254, 0.7757081985473633, 0.8936761021614075]",0.0,0.0,0.6666666666661668,0.9849298596382141,0.846818208694458,0.938946008682251,0.7653794288635254,0.0,1.0,0.3333333333333333,0.8532395958900452,0.0,0.0,0.0,1.0,0.6666666666661668,0.9849298596382141,0.3333333333333333,0.8532395958900452
39106,11,353032890580,"Файл жоқ болса, автоматты түрде PDF форматта генерациялау мысалы?","reportlab кітапханасын қолдануға болады. ```python from reportlab.pdfgen import canvas try: open('invoice.pdf') except FileNotFoundError: c = canvas.Canvas('invoice.pdf') c.drawString(100, 750, 'Invoice') c.save() ```","csv модулін пайдаланып, файл құрамыз. ```python import csv try: open('students.csv') except FileNotFoundError: with open('students.csv', 'w', newline='') as f: writer = csv.writer(f) writer.writerow(['Name', 'Age']) writer.writerow(['Aruzhan', 21]) ```",18127,"[18127, 15759, 14099]","[""csv модулін пайдаланып, файл құрамыз. ```python import csv try: open('students.csv') except FileNotFoundError: with open('students.csv', 'w', newline='') as f: writer = csv.writer(f) writer.writerow(['Name', 'Age']) writer.writerow(['Aruzhan', 21]) ```"", ""Файлды 'w' режимінде ашып, автоматты түрде құрамыз. ```python try: open('empty.txt') except FileNotFoundError: with open('empty.txt', 'w') as f: pass ```"", ""os.makedirs арқылы файл орналасатын қалтаны жасаймыз. ```python import os try: open('reports/summary.txt') except FileNotFoundError: os.makedirs('reports', exist_ok=True) open('reports/summary.txt', 'w').close() ```""]","[0.6434340476989746, 0.6745151877403259, 0.6060205698013306]","[0.7674641148325358, 0.5583333333333333, 0.6016042780748663]","[0.778933551468062, 0.7531942955255508, 0.7395693332347322]","[0.5567172765731812, 0.6025788187980652, 0.614064633846283]",0.0,0.0,0.19354838709627886,0.6434340476989746,0.7674641013145447,0.7789335250854492,0.5567172765731812,0.0,0.0,0.0,0.7382727265357971,0.0,0.0,0.0,0.0,0.19354838709627886,0.6434340476989746,0.0,0.7382727265357971
28717,12,78012264203,Python-де пакет дегеніміз не?,"Пакет — бірнеше модульден тұратын құрылым, ол ішінде `__init__.py` файлы болуы мүмкін. ```text mypackage/ __init__.py module1.py module2.py ```",Пакет — бұл бірнеше модульден тұратын қалта. Қалтаның ішінде `__init__.py` файлы болуы керек. Мысалы: ``` mypackage/ __init__.py module1.py module2.py ```,19512,"[19512, 7414, 3969]","[""Пакет — бұл бірнеше модульден тұратын қалта. Қалтаның ішінде `__init__.py` файлы болуы керек. Мысалы: ``` mypackage/ __init__.py module1.py module2.py ```"", ""Пакет — бірнеше модульдерден тұратын құрылым, ішінде `__init__.py` файлы болады."", ""Пакет — бірнеше модульді қамтитын каталог, ішінде міндетті түрде `__init__.py` файлы болады. ``` mypackage/ __init__.py module1.py module2.py ```""]","[0.9999998807907104, 0.9917976260185242, 0.9838268160820007]","[1.0, 1.0, 0.701111111111111]","[0.957528737783432, 0.9570230314135552, 0.8854143324931463]","[0.9597903490066528, 0.9296292662620544, 0.9724199771881104]",0.0,0.0,0.7804878048775491,0.9999998807907104,1.0,0.9575287103652954,0.9597903490066528,1.0,1.0,1.0,0.9016696810722351,0.0,0.0,1.0,1.0,0.7804878048775491,0.9999998807907104,1.0,0.9016696810722351
7027,13,320001577569,"range(5) мен range(0, 5) бірдей ме?","Иә, екеуі де бірдей нәтиже береді: [0, 1, 2, 3, 4] ```python print(list(range(5))) print(list(range(0, 5))) ```","Иә, екеуі де бірдей: [0] ```python print(list(range(0, 1))) print(list(range(0, 1, 1))) ```",41688,"[41688, 16212, 26545]","[""Иә, екеуі де бірдей: [0] ```python print(list(range(0, 1))) print(list(range(0, 1, 1))) ```"", ""Иә, екеуі де бірдей нәтиже береді: [1] ```python print(list(range(1, 2))) print(list(range(1, 2, 1))) ```"", ""Бұл 5-тен бастап 1-ге дейін кері бағытта: ```python print(list(range(5, 0, -1))) # Нәтиже: [5, 4, 3, 2, 1] ```""]","[0.8320202231407166, 0.7950345873832703, 0.8604884147644043]","[0.5583333333333333, 0.5583333333333333, 0.3782051282051282]","[0.8094942752122878, 0.7896154514551162, 0.7893470488144801]","[0.9245800971984863, 0.9415226578712463, 0.6727336645126343]",0.0,0.0,0.7368421052626632,0.8320202231407166,0.5583333373069763,0.8094942569732666,0.9245800971984863,1.0,1.0,1.0,0.9246764779090881,0.0,0.0,1.0,1.0,0.7368421052626632,0.8320202231407166,1.0,0.9246764779090881
18397,14,833345934953,pop() арқылы алынған сандарды тек тақ сандар болып сүзгіден өткізіңіз.,"if val% 2!= 0 арқылы тексереміз. ```python nums = [1, 2, 3, 4, 5] while nums: val = nums.pop() if val% 2!= 0: print(val) ```","if val% 2!= 0 тексереміз. ```python nums = [1, 2, 3, 4] while nums: val = nums.pop() if val% 2!= 0: print(val) ```",11821,"[11821, 32674, 39687]","[""if val% 2!= 0 тексереміз. ```python nums = [1, 2, 3, 4] while nums: val = nums.pop() if val% 2!= 0: print(val) ```"", ""Мысалы: ```python nums = [1, 2, 3, 4] while nums: val = nums.pop() if val% 2!= 0: print(val) ```"", ""filter() және lambda қолданамыз. ```python nums = [1, 2, 3, 4] collected = [] while nums: collected.append(nums.pop()) print(list(filter(lambda x: x% 2 == 0, collected))) ```""]","[0.8884206414222717, 0.9097802639007568, 0.7565991282463074]","[0.6525, 0.5583333333333333, 0.6858585858585858]","[0.8521737213373184, 0.8379231390953064, 0.8146233626893072]","[0.9929525852203369, 0.920146644115448, 0.687018632888794]",0.0,0.0,0.9565217391299358,0.8884206414222717,0.6524999737739563,0.8521737456321716,0.9929526448249817,1.0,1.0,1.0,0.9682051539421082,0.0,0.0,1.0,1.0,0.9565217391299358,0.8884206414222717,1.0,0.9682051539421082
5522,15,229705627152,while циклі арқылы 5 рет 'Hello' сөзін шығар.,"Мысал код: ```python count = 0 while count < 5: print(""Hello"") count += 1 ```","Мысал код: ```python count = 0 while count < 5: print(""Тапсырма орындалды"") count += 1 ```",37155,"[37155, 40483, 2921]","[""Мысал код: ```python count = 0 while count < 5: print(\""Тапсырма орындалды\"") count += 1 ```"", ""Мысал код: ```python i = 0 while i < 5: print(\""*\"") i += 1 ```"", ""Мысал код: ```python count = 0 while count < 5: print(\""Бағдарлама сәтті орындалды\"") count += 1 ```""]","[0.8695034384727478, 0.8423407673835754, 0.82088702917099]","[0.39123376623376627, 0.3647058823529412, 0.3330827067669173]","[0.792485249015418, 0.7847805974834106, 0.7634352987189041]","[0.9245070815086365, 0.859514594078064, 0.8790461421012878]",0.0,0.0,0.8799999999995006,0.8695034384727478,0.39123377203941345,0.792485237121582,0.9245070219039917,1.0,1.0,1.0,0.9254307150840759,0.0,0.0,1.0,1.0,0.8799999999995006,0.8695034384727478,1.0,0.9254307150840759
19247,16,448956862327,sort() әдісімен арнайы символдары бар жолдарды сұрыптау.,"key ішінде арнайы таңбаларды алып тастауға болады. ```python words = ['@apple', '#banana', 'cherry'] words.sort(key=lambda w: w.strip('@#')) print(words) ```","Символдар ASCII коды бойынша сұрыпталады. ```python chars = ['d', 'a', 'c', 'b'] chars.sort() print(chars) # ['a', 'b', 'c', 'd'] ```",33816,"[33816, 34844, 24902]","[""Символдар ASCII коды бойынша сұрыпталады. ```python chars = ['d', 'a', 'c', 'b'] chars.sort() print(chars) # ['a', 'b', 'c', 'd'] ```"", ""key ішінде жол ұзындығының ортасын алу керек. ```python words = ['алма', 'банан', 'өрік'] words.sort(key=lambda w: w[len(w)//2]) print(words) ```"", ""sort() әдісі жолдарды әліпби бойынша автоматты түрде реттейді. ```python words = ['өрік', 'алма', 'банан'] words.sort() print(words) # ['алма', 'банан', 'өрік'] ```""]","[0.9004626274108887, 0.9153054356575012, 0.8825935125350952]","[0.5583333333333333, 0.6111111111111112, 0.5042735042735043]","[0.8348040143251418, 0.8295391597350439, 0.8190020153461358]","[0.7760218381881714, 0.7434793710708618, 0.7625166773796082]",0.0,0.0,0.14999999999950125,0.9004626274108887,0.5583333373069763,0.8348039984703064,0.7760218977928162,0.0,0.0,0.0,0.7736637592315674,0.0,0.0,0.0,0.0,0.14999999999950125,0.9004626274108887,0.0,0.7736637592315674
22667,17,351827082519,discard() әдісін қолдану арқылы тек рұқсат етілген мәндерді қалдыру.,"Белгілі бір whitelist тізімінде жоқ элементтерді жоюға болады. ```python allowed = {""A"", ""B""} myset = {""A"", ""B"", ""C"", ""D""} for item in list(myset): if item not in allowed: myset.discard(item) print(myset) # {'A', 'B'} ```","Тізімдегі тыйым салынған деректерді set-тен алып тастау. ```python data = {""open"", ""restricted"", ""secret""} blacklist = [""restricted"", ""secret""] for val in blacklist: data.discard(val) print(data) # {'open'} ```",40978,"[40978, 18637, 18703]","[""Тізімдегі тыйым салынған деректерді set-тен алып тастау. ```python data = {\""open\"", \""restricted\"", \""secret\""} blacklist = [\""restricted\"", \""secret\""] for val in blacklist: data.discard(val) print(data) # {'open'} ```"", ""Құпия мәндерді set-тен жою. ```python secrets = {\""token\"", \""password\"", \""api_key\""} secrets.discard(\""password\"") print(secrets) ```"", ""Пайдаланушы енгізген элементті жиыннан алып тастауға болады. ```python nums = {1, 2, 3, 4} value = int(input(\""Жою үшін сан енгізіңіз: \"")) nums.discard(value) print(nums) ```""]","[0.8650569915771484, 0.831386148929596, 0.6670344471931458]","[0.24052631578947367, 0.2628151260504202, 0.42303030303030303]","[0.7658795291348507, 0.7545153503978953, 0.7296376556981694]","[0.8086702823638916, 0.722689151763916, 0.6465150713920593]",0.0,0.0,0.16666666666617558,0.8650569915771484,0.24052631855010986,0.7658795118331909,0.8086702823638916,0.0,0.0,0.0,0.8245576024055481,0.0,0.0,0.0,0.0,0.16666666666617558,0.8650569915771484,0.0,0.8245576024055481
8239,18,362385479341,"Позициялық аргументтер көмегімен екі тізімді қабылдап, оларды біріктіретін функция жаз.","Мысал: ```python def merge_lists(a, b): print(a + b) merge_lists([1, 2], [3, 4]) ```","Мысал: ```python def capitalize_merge(a, b): result = a.capitalize() + ' ' + b.capitalize() print(result) capitalize_merge('әлем', 'python') ```",13656,"[13656, 18379, 41023]","[""Мысал: ```python def capitalize_merge(a, b): result = a.capitalize() + ' ' + b.capitalize() print(result) capitalize_merge('әлем', 'python') ```"", ""Мысал: ```python def merge_all(l1, l2, l3): result = l1 + l2 + l3 print(result) merge_all([1], [2, 3], [4, 5]) ```"", ""Мысал: ```python def swap_print(a, b): print(b, a) swap_print('алғашқы', 'екінші') ```""]","[0.833109974861145, 0.7997229099273682, 0.8293065428733826]","[0.625974025974026, 0.6370614035087719, 0.5583333333333333]","[0.8381170596642927, 0.8267400680247106, 0.8111125675439834]","[0.721157431602478, 0.8066892623901367, 0.6875038146972656]",0.0,0.0,0.5882352941171487,0.833109974861145,0.6259739995002747,0.8381170630455017,0.7211573123931885,0.0,0.0,0.0,0.8359084725379944,0.0,0.0,0.0,0.0,0.5882352941171487,0.833109974861145,0.0,0.8359084725379944
45296,19,708115700284,Итерацияны тереңдік бойынша (DFS) стектік тәсілмен орындау.,"list-ті стек ретінде қолданыңыз. `python def dfs(graph, root): st=[root] while st: v=st.pop() yield v st.extend(reversed(graph.get(v, []))) `","Стекпен итерация. `python def dfs(tree, root): st=[root] while st: v=st.pop() yield v st.extend(reversed(tree.get(v, []))) `",4696,"[4696, 44864, 43779]","[""Стекпен итерация. `python def dfs(tree, root): st=[root] while st: v=st.pop() yield v st.extend(reversed(tree.get(v, []))) `"", ""Көрілгендерді сетте ұстаңыз. `python class DFS: def __init__(self, edges, start): g={} for u,v in edges: g.setdefault(u,[]).append(v) self.g=g; self.st=[start]; self.seen=set() def __iter__(self): return self def __next__(self): while self.st: u=self.st.pop() if u in self.seen: continue self.seen.add(u) for v in reversed(self.g.get(u, [])): if v not in self.seen: self.st.append(v) return u raise StopIteration print(list(DFS([(1,2),(2,3),(1,3)],1))) `"", ""deque қолданамыз. `python from collections import deque def bfs(tree, root): q=deque([root]) while q: v=q.popleft(); yield v q.extend(tree.get(v, [])) `""]","[0.8150115609169006, 0.754630446434021, 0.7342508435249329]","[0.2258741258741259, 0.19333333333333333, 0.12863636363636363]","[0.7268531030241426, 0.7028029560804367, 0.6851993281971325]","[0.861964225769043, 0.4534049332141876, 0.5985864400863647]",0.0,0.0,0.7659574468080127,0.8150115609169006,0.225874125957489,0.7268531322479248,0.861964225769043,1.0,1.0,1.0,0.9289539456367493,0.0,0.0,1.0,1.0,0.7659574468080127,0.8150115609169006,1.0,0.9289539456367493
48632,20,979523127220,loadTestsFromNames көмегімен аралас тізім жүктеу.,"Әдістер/кластар/модульдер атымен жинақтаңыз. `python names=['tests.test_math', 'tests.test_api.TestAPI', 'tests.test_math.TestMath.test_add'] suite=unittest.TestLoader().loadTestsFromNames(names) `","Атын көрсетіп, модуль/класс/әдіс деңгейінде жүктеуге болады. `python import unittest class T(unittest.TestCase): def test_ok(self): self.assertTrue(True) if __name__ == '__main__': suite = unittest.defaultTestLoader.loadTestsFromName('__main__.T.test_ok') unittest.TextTestRunner(verbosity=2).run(suite) `",20807,"[20807, 7630, 33658]","[""Атын көрсетіп, модуль/класс/әдіс деңгейінде жүктеуге болады. `python import unittest class T(unittest.TestCase): def test_ok(self): self.assertTrue(True) if __name__ == '__main__': suite = unittest.defaultTestLoader.loadTestsFromName('__main__.T.test_ok') unittest.TextTestRunner(verbosity=2).run(suite) `"", ""Модульден барлық тестті жүктейді. `python loader = unittest.TestLoader() suite = loader.loadTestsFromModule(module) unittest.TextTestRunner().run(suite) `"", ""loadTestsFromTestCase берілген кластан барлық test_ әдістерді жүктейді. `python import unittest class T(unittest.TestCase): def test_ok(self): self.assertTrue(True) suite = unittest.TestLoader().loadTestsFromTestCase(T) if __name__ == '__main__': unittest.TextTestRunner().run(suite) `""]","[0.9221659898757935, 0.8438416123390198, 0.7211312055587769]","[0.11742424242424243, 0.0, 0.12863636363636363]","[0.740673305067149, 0.7143577533960342, 0.7052811033855786]","[0.7096147537231445, 0.6837296485900879, 0.7288194894790649]",0.0,0.0,0.15624999999952394,0.9221659898757935,0.11742424219846725,0.740673303604126,0.7096147537231445,0.0,0.0,0.0,0.7567247152328491,0.0,0.0,0.0,0.0,0.15624999999952394,0.9221659898757935,0.0,0.7567247152328491
20268,21,394094662635,index() әдісін socket.getaddrinfo() нәтижесінде қолдану мысалы?,"getaddrinfo нәтижесін list етіп index() қолдануға болады. ```python import socket info = socket.getaddrinfo('localhost', 80) print(info.index(info[0])) # 0 ```","getaddrinfo нәтижесін list етіп index() қолдануға болады. ```python import socket info = socket.getaddrinfo('localhost', 80) print(info.index(info[0])) # 0 ```",1747,"[1747, 34769, 11863]","[""getaddrinfo нәтижесін list етіп index() қолдануға болады. ```python import socket info = socket.getaddrinfo('localhost', 80) print(info.index(info[0])) # 0 ```"", ""getmembers нәтижесін list етіп index() қолдануға болады. ```python import inspect import math members = inspect.getmembers(math) print(members.index(('pi', math.pi))) ```"", ""pickle.loads нәтижесін list етіп index() қолдануға болады. ```python import pickle data = pickle.dumps(['a', 'b']) arr = pickle.loads(data) print(arr.index('a')) # 0 ```""]","[1.0, 0.6298403739929199, 0.5808329582214355]","[1.0, 0.6111111111111112, 0.6111111111111112]","[0.9763102978467941, 0.7409848411877951, 0.7366960166891415]","[1.0, 0.5903563499450684, 0.6327552795410156]",1.0,1.0,0.9999999999995,1.0,1.0,0.9763103127479553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999995,1.0,1.0,1.0
31264,22,766357630850,"statistics модулін қолданып, деректердің интерквартильдік ауқымын есептеңіз.","```python import statistics nums = [7, 8, 5, 6, 9, 10, 4] q1, q3 = statistics.quantiles(nums, n=4)[0], statistics.quantiles(nums, n=4)[-1] print(q3-q1) ```","```python import statistics def coeff_var(data): return statistics.stdev(data) / statistics.mean(data) * 100 print(coeff_var([10, 12, 14, 16])) ```",4796,"[4796, 30351, 6038]","[""```python import statistics def coeff_var(data): return statistics.stdev(data) / statistics.mean(data) * 100 print(coeff_var([10, 12, 14, 16])) ```"", ""CV = stdev / mean: ```python import statistics nums = [10, 12, 14, 16] cv = statistics.stdev(nums) / statistics.mean(nums) print(cv) ```"", ""```python import statistics, math def ci95(data): mean = statistics.mean(data) se = statistics.stdev(data) / math.sqrt(len(data)) margin = 1.96 * se return mean-margin, mean + margin print(ci95([1, 2, 3, 4, 5, 6])) ```""]","[0.7914904952049255, 0.7658364176750183, 0.7060815095901489]","[0.6236111111111111, 0.5287878787878788, 0.5720588235294117]","[0.8048587861855825, 0.7790759403543039, 0.7788600485850783]","[0.45085400342941284, 0.5212195515632629, 0.4453667402267456]",0.0,0.0,0.27999999999950725,0.7914904952049255,0.6236110925674438,0.8048588037490845,0.45085403323173523,0.0,0.0,0.0,0.7686131596565247,0.0,0.0,0.0,0.0,0.27999999999950725,0.7914904952049255,0.0,0.7686131596565247
5455,23,490121731037,"for циклін қолдана отырып, сөйлемдегі сөздердің тек соңғы әріптерін шығарыңыз.",[-1] индексі арқылы соңғы әріп алынады: ```python sentence = 'Python тілі қызықты' for word in sentence.split(): print(word[-1]) ```,"[-1] индекспен әр сөздің соңғы әріптері алынады: ```python words = ['қала', 'ауыл', 'мектеп'] last_letters = [] for word in words: last_letters.append(word[-1]) print(last_letters) ```",44096,"[44096, 32939, 32063]","[""[-1] индекспен әр сөздің соңғы әріптері алынады: ```python words = ['қала', 'ауыл', 'мектеп'] last_letters = [] for word in words: last_letters.append(word[-1]) print(last_letters) ```"", ""range және ішкі цикл қажет: ```python sentence = 'Python өте қызық' for word in sentence.split(): for i in range(0, len(word), 2): print(word[i], end='') print() ```"", ""capitalize() арқылы орындалады: ```python sentence = 'python тілі күшті' for word in sentence.split(): print(word.capitalize()) ```""]","[0.9355431795120239, 0.6695027351379395, 0.8240783214569092]","[0.5333333333333333, 0.7416666666666667, 0.51]","[0.837719169974327, 0.8016420335769653, 0.791936871623993]","[0.6539443731307983, 0.7499319314956665, 0.7365028262138367]",0.0,0.0,0.44444444444395653,0.9355431795120239,0.5333333611488342,0.8377191424369812,0.6539442539215088,0.0,0.0,0.0,0.8396487236022949,0.0,0.0,0.0,0.0,0.44444444444395653,0.9355431795120239,0.0,0.8396487236022949
34553,24,236603335692,close() әдісі файлдағы деректердің толық жазылуына қалай әсер етеді?,"close() әдісі буфердегі барлық деректерді дискіге сақтап, файлды жабады. ```python f = open('full_save.txt', 'w') f.write('Маңызды деректер') f.close() ```","Буфердегі деректерді дискіге жазып, файлды жабады. ```python f = open('save_data_250.txt', 'w') f.write('Маңызды дерек') f.close() ```",12867,"[12867, 32580, 6159]","[""Буфердегі деректерді дискіге жазып, файлды жабады. ```python f = open('save_data_250.txt', 'w') f.write('Маңызды дерек') f.close() ```"", ""Буфердегі деректер дискіге жазылады және файл жабылады. ```python f = open('full_save_medium.txt', 'w') f.write('Буферленген деректер') f.close() ```"", ""close() әдісі файлға жазылған деректердің буферден дискіге толық жазылуын қамтамасыз етеді. ```python f = open('secure.txt', 'w') f.write('Құпия дерек') f.close() ```""]","[0.9462423324584961, 0.9159188270568848, 0.8124169707298279]","[0.749736842105263, 0.7272222222222222, 0.6370588235294118]","[0.883466164354274, 0.8726256152073543, 0.8289398790766211]","[0.9510341286659241, 0.9392180442810059, 0.9594326019287109]",0.0,0.0,0.761904761904263,0.9462423324584961,0.7497368454933167,0.8834661841392517,0.9510341286659241,1.0,1.0,1.0,0.9314860701560974,0.0,0.0,1.0,1.0,0.761904761904263,0.9462423324584961,1.0,0.9314860701560974
49044,25,835343606929,assertEqual және zipfile ішінде оқылған контентті тексеру.,"Архивтен оқылған байттар күтілгенге тең болуы керек. `python import zipfile, io class ZipFileTest(unittest.TestCase): def test_zip(self): buf=io.BytesIO() with zipfile.ZipFile(buf,'w') as z: z.writestr('a.txt','x') with zipfile.ZipFile(io.BytesIO(buf.getvalue())) as z: self.assertEqual(z.read('a.txt'), b'x') `","zip-тен тізімге ашып, күтілген тізіммен салыстырыңыз. `python class ZipTest(unittest.TestCase): def test_zip(self): self.assertEqual(list(zip([1,2],[3,4])), [(1,3),(2,4)]) `",25921,"[25921, 45086, 42114]","[""zip-тен тізімге ашып, күтілген тізіммен салыстырыңыз. `python class ZipTest(unittest.TestCase): def test_zip(self): self.assertEqual(list(zip([1,2],[3,4])), [(1,3),(2,4)]) `"", ""Жадтағы буферден оқылған дерек күтілген мәтінге тең. `python import io class MemIOTest(unittest.TestCase): def test_bytesio(self): bio=io.BytesIO(b'hey') self.assertEqual(bio.read(), b'hey') `"", ""Ұзындықтары әр түрлі тізімдерді жұптастыруды тексеріңіз. `python from itertools import zip_longest class ZLTest(unittest.TestCase): def test_zip_longest(self): self.assertEqual(list(zip_longest([1,2],[3], fillvalue=None)), [(1,3),(2,None)]) `""]","[0.7810336351394653, 0.6152510046958923, 0.6396270990371704]","[0.24666666666666665, 0.5042735042735043, 0.39166666666666666]","[0.7404306461691856, 0.7382328782020471, 0.714846436738968]","[0.676287829875946, 0.6189852952957153, 0.5412967205047607]",0.0,0.0,0.2531645569615677,0.7810336351394653,0.24666666984558105,0.7404306530952454,0.6762877702713013,0.0,0.0,0.0,0.7799424529075623,0.0,0.0,0.0,0.0,0.2531645569615677,0.7810336351394653,0.0,0.7799424529075623
13649,26,933860373205,dir() нәтижесін enumerate() арқылы индекспен шығару мысалы?,"enumerate() қолданамыз: ```python for i, m in enumerate(dir(dict), 1): print(i, m) ```","enumerate() қолданамыз: ```python for i, m in enumerate(dir(list), 1): print(i, m) ```",38480,"[38480, 43301, 20815]","[""enumerate() қолданамыз: ```python for i, m in enumerate(dir(list), 1): print(i, m) ```"", ""enumerate() қолданамыз: ```python for i, m in enumerate(dir(set), 1): print(i, m) ```"", ""enumerate() қолданамыз: ```python for i, m in enumerate(dir(bytes), 1): print(i, m) ```""]","[1.0000001192092896, 1.0, 1.0000001192092896]","[1.0, 1.0, 1.0]","[0.9745292663574219, 0.9700601771473885, 0.9680116325616837]","[0.9756093621253967, 0.9645452499389648, 0.9250509738922119]",0.0,0.0,0.9285714285709286,1.0000001192092896,1.0,0.9745292663574219,0.9756093621253967,1.0,1.0,1.0,0.9837677478790283,0.0,0.0,1.0,1.0,0.9285714285709286,1.0000001192092896,1.0,0.9837677478790283
37282,27,482044796818,try ішінде ExitStack және raise қолдану мысалы?,"ExitStack бірнеше ресурсқа raise кезінде де дұрыс жабу жасайды. ```python from contextlib import ExitStack try: with ExitStack() as stack: f1 = stack.enter_context(open(""a.txt"", ""w"")) raise ValueError(""Қате"") except ValueError: print(""Қате ұсталды"") ```","ExitStack бірнеше ресурсты бір уақытта басқаруға мүмкіндік береді. ```python from contextlib import ExitStack with ExitStack() as stack: f1 = stack.enter_context(open(""a.txt"", ""w"")) f2 = stack.enter_context(open(""b.txt"", ""w"")) f1.write(""Hello"") ```",4446,"[4446, 28434, 31593]","[""ExitStack бірнеше ресурсты бір уақытта басқаруға мүмкіндік береді. ```python from contextlib import ExitStack with ExitStack() as stack: f1 = stack.enter_context(open(\""a.txt\"", \""w\"")) f2 = stack.enter_context(open(\""b.txt\"", \""w\"")) f1.write(\""Hello\"") ```"", ""Қате ұсталған соң оны қайтадан тастауға болады. ```python try: 1 / 0 except ZeroDivisionError as e: print(\""Қате ұсталды\"") raise e ```"", ""ExitStack бірнеше ресурсты бір уақытта басқаруға мүмкіндік береді. ```python from contextlib import ExitStack try: with ExitStack() as stack: f1 = stack.enter_context(open(\""a.txt\"", \""w\"")) f2 = stack.enter_context(open(\""b.txt\"", \""w\"")) raise ValueError(\""Қате\"") except ValueError: print(\""Қате ұсталды\"") ```""]","[0.8178650140762329, 0.668849766254425, 0.6211303472518921]","[0.7559523809523809, 0.6754807692307692, 0.6525]","[0.8184555885195732, 0.7650108393453635, 0.7564172582268714]","[0.828045129776001, 0.353826642036438, 0.9318375587463379]",0.0,0.0,0.5352112676051338,0.8178650140762329,0.7559523582458496,0.8184555768966675,0.828045129776001,0.0,1.0,0.3333333333333333,0.8496009707450867,0.0,0.0,0.0,1.0,0.5352112676051338,0.8178650140762329,0.3333333333333333,0.8496009707450867
