question_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_ans_cos,Exact,Top3ExactHit,TokenF1,QSim,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,BERTScoreLang,exact_femseg,top3_femseg,semantic_femseg,recall3_femseg,tokenf1_femseg,meancos_femseg,mrr3_femseg,bertscore_femseg
31805,88b3cb48defda8b42662f71d987584fb,glob арқылы белгілі бір кеңейтімі жоқ файлдарды табу мысалы?,Кеңейтімсіз файлдар үшін '*.' үлгісін қолданамыз. ```python import glob files = [f for f in glob.glob('*') if '.' not in f] print(files) ```,Қалта атын үлгіге қосамыз. ```python import glob files = glob.glob('data/*') print(files) ```,14656,"[14656, 35535, 26069]","[""Қалта атын үлгіге қосамыз. ```python import glob files = glob.glob('data/*') print(files) ```"", ""Қалта атын үлгіге қосамыз. ```python import glob files = glob.glob('docs/*') print(files) ```"", ""os.path.getsize арқылы сүземіз. ```python import glob import os small_files = [f for f in glob.glob('*.*') if os.path.getsize(f) < 1024] print(small_files) ```""]","[0.9711611270904541, 0.9711610078811646, 0.9700390696525574]","[0.8482441902160645, 0.840606689453125, 0.8175570368766785]",0.0,0.0,0.47058823529364535,0.9711611270904541,0.8482441902160645,0.0,0.0,0.0,0.8636760711669922,kk,0.0,0.0,0.0,0.0,0.47058823529364535,0.9711611270904541,0.0,0.8636760711669922
48528,b09e7efd87f1994f699859808a886954,Тестте стандартты кіріс/шығысты ұстап тексеру.,"io.StringIO және patch қолдануға болады. `python from io import StringIO from unittest.mock import patch with patch('sys.stdout', new=StringIO()) as buf: print('hi') assert buf.getvalue() == 'hi\n' `","Индекс пен мән сәйкестігін assert етіңіз. `python class T(unittest.TestCase): def test_enum(self): for i, v in enumerate(['a','b']): self.assertEqual(i, ['a','b'].index(v)) `",18591,"[18591, 11943, 23877]","[""Индекс пен мән сәйкестігін assert етіңіз. `python class T(unittest.TestCase): def test_enum(self): for i, v in enumerate(['a','b']): self.assertEqual(i, ['a','b'].index(v)) `"", ""keys() жиындарын assertSetEqual арқылы салыстырыңыз. `python class T(unittest.TestCase): def test_keys(self): d = {\""a\"":1,\""b\"":2} self.assertSetEqual(set(d.keys()), {\""a\"",\""b\""}) `"", ""pytest қолданамыз. ```python import pytest def test_attr(): with pytest.raises(AttributeError): {}.abc ```""]","[0.7855774760246277, 0.7538233995437622, 0.7425923943519592]","[0.2705441117286682, 0.323272705078125, 0.5873367786407471]",0.0,0.0,0.09999999999950054,0.7855774760246277,0.27054402232170105,0.0,0.0,0.0,0.7263386249542236,kk,0.0,0.0,0.0,0.0,0.09999999999950054,0.7855774760246277,0.0,0.7263386249542236
8971,8eeac70ed8ed03793b92bbaadf5052df,*args көмегімен барлық аргументтердің ұзындығын шығару (str ғана).,"Мысал: ```python def string_lengths(*args): for x in args: if isinstance(x, str): print(len(x)) string_lengths(""data"", ""science"", 3) ```","Мысал: ```python def comma_print(*args): print("", "".join(map(str, args))) comma_print(""a"", ""b"", ""c"") ```",8343,"[8343, 43840, 7418]","[""Мысал: ```python def comma_print(*args): print(\"", \"".join(map(str, args))) comma_print(\""a\"", \""b\"", \""c\"") ```"", ""Мысал: ```python from collections import Counter def unique_values(*args): counts = Counter(args) for k, v in counts.items(): if v == 1: print(k) unique_values(1, 2, 2, 3, 4, 4) ```"", ""Мысал: ```python def types_line(*args): print(\"", \"".join(type(x).__name__ for x in args)) types_line(1, \""a\"", 3.5, True) ```""]","[0.9457641839981079, 0.9351345300674438, 0.9273750185966492]","[0.6859569549560547, 0.6460790634155273, 0.7706118822097778]",0.0,0.0,0.36842105263109143,0.9457641839981079,0.6859569549560547,0.0,0.0,0.0,0.8431808352470398,kk,0.0,0.0,0.0,0.0,0.36842105263109143,0.9457641839981079,0.0,0.8431808352470398
34322,82c50a267473a1c5b732ec2431c47ba0,writelines() көмегімен әр жолды нөмірлеп және соңына жұлдызша қою.,"enumerate() және форматтауды қолданып, әр жолдың соңына '*' белгісін қосуға болады. ```python lines = [""Алма"", ""Алмұрт"", ""Шие""] with open(""number_star.txt"", ""w"", encoding=""utf-8"") as f: f.writelines([f""{i+1}. {line} *\n"" for i, line in enumerate(lines)]) ```","Жолдың алдына '*' белгісін қоса аласыз. ```python lines = [""Item1"", ""Item2""] with open(""star_prefix.txt"", ""w"", encoding=""utf-8"") as f: f.writelines([""* "" + line + ""\n"" for line in lines]) ```",41772,"[41772, 8448, 11088]","[""Жолдың алдына '*' белгісін қоса аласыз. ```python lines = [\""Item1\"", \""Item2\""] with open(\""star_prefix.txt\"", \""w\"", encoding=\""utf-8\"") as f: f.writelines([\""* \"" + line + \""\\n\"" for line in lines]) ```"", ""enumerate() арқылы нөмір қосып, соңына 🙂 смайлигін қосуға болады. ```python lines = [\""Тапсырма 1\"", \""Тапсырма 2\""] with open(\""smiley.txt\"", \""w\"", encoding=\""utf-8\"") as f: f.writelines([f\""{i+1}. {line} 🙂\\n\"" for i, line in enumerate(lines)]) ```"", ""enumerate() әдісін пайдаланып, нөмір мен қос нүкте қосуға болады. ```python lines = [\""Алма\"", \""Алмұрт\"", \""Шие\""] with open(\""num_colon.txt\"", \""w\"", encoding=\""utf-8\"") as f: f.writelines([f\""{i+1}: {line}\\n\"" for i, line in enumerate(lines)]) ```""]","[0.9705286622047424, 0.962971031665802, 0.9454812407493591]","[0.9164975881576538, 0.951772153377533, 0.9701168537139893]",0.0,0.0,0.6567164179099612,0.9705286622047424,0.9164977073669434,1.0,1.0,1.0,0.805757999420166,kk,0.0,0.0,1.0,1.0,0.6567164179099612,0.9705286622047424,1.0,0.805757999420166
38033,63f00606a347d85b34639d9ded2ba489,IndexError қатесін болдырмау үшін if шартын цикл ішінде қолдану мысалын көрсетіңіз.,"Индекс диапазон ішінде болса ғана қол жеткізіңіз. ```python lst = [1, 2] for i in range(5): if i < len(lst): print(lst[i]) ```","Индекс тізім ұзындығынан кіші болса ғана қол жеткізіледі. ```python lst = [1, 2] idx = 4 if idx < len(lst): print(lst[idx]) else: print(""Қате индекс"") ```",25414,"[25414, 6557, 15895]","[""Индекс тізім ұзындығынан кіші болса ғана қол жеткізіледі. ```python lst = [1, 2] idx = 4 if idx < len(lst): print(lst[idx]) else: print(\""Қате индекс\"") ```"", ""Тізімді өзгерткеннен кейін индекс диапазон ішінде болуын тексеру керек. ```python lst = [1, 2, 3] lst.pop() idx = 2 if idx < len(lst): print(lst[idx]) else: print(\""Қате индекс\"") ```"", ""Break шартын индекс тексеруге қолдануға болады. ```python lst = [1, 2, 3] i = 0 while True: if i >= len(lst): break print(lst[i]) i += 1 ```""]","[0.9648810625076294, 0.9580234289169312, 0.9568025469779968]","[0.7536134719848633, 0.7595412731170654, 0.7392550110816956]",0.0,0.0,0.5416666666661676,0.9648810625076294,0.7536134719848633,0.0,0.0,0.0,0.8619442582130432,kk,0.0,0.0,0.0,0.0,0.5416666666661676,0.9648810625076294,0.0,0.8619442582130432
42556,642a668af7ec900890a699b5fa7e6ba3,Нақты ата-ананы тікелей шақыру қашан ақталады?,"Өте сирек: оқшау утилитар әдіс MRO-ны бұзбайтын кезде; жалпы жағдайда super() таңдаңыз. `python class A: def only(self): return 'A' class B: def only(self): return 'B' class C(A,B): def both(self): return A.only(self)+B.only(self) print(C().both()) `","Оқшау әдіс MRO-ны бұзбайтын кезде ғана; жалпы super() таңдаңыз. `python class A: def only(self): return 'A' class B: def only(self): return 'B' class C(A,B): def both(self): return A.only(self) + B.only(self) print(C().both()) `",42788,"[42788, 40871, 23769]","[""Оқшау әдіс MRO-ны бұзбайтын кезде ғана; жалпы super() таңдаңыз. `python class A: def only(self): return 'A' class B: def only(self): return 'B' class C(A,B): def both(self): return A.only(self) + B.only(self) print(C().both()) `"", ""Функция ішінде анықталған айнымалылар тек сол функция ішінде ғана жарамды. Олар функциядан шыққан соң жойылады: ```python def test(): x = 5 test() print(x) # Қате: x анықталмаған ```"", ""obj[i] = x жазғанда Python obj.**setitem**(i, x) әдісін шақырады. `python class Demo: def __setitem__(self, i, v): print(f\""set {i} -> {v}\"") d = Demo() d[5] = 42 # __setitem__(5, 42) `""]","[0.8569755554199219, 0.7421072125434875, 0.7291560769081116]","[0.9953717589378357, 0.546635627746582, 0.659064769744873]",0.0,0.0,0.9425287356316844,0.8569755554199219,0.9953716993331909,1.0,1.0,1.0,0.960868775844574,kk,0.0,0.0,1.0,1.0,0.9425287356316844,0.8569755554199219,1.0,0.960868775844574
4822,35046edddb7ca804ada0db4f88681f84,"else көмегімен дерек жүктелмесе, ""жүктелмеді"" деп шығару.",Мысал: ```python data = None if data: print('Дерек жүктелді') else: print('Дерек жүктелмеді') ```,Мысал: ```python file_found = False if file_found: print('Файл табылды') else: print('Файл жоқ') ```,28605,"[28605, 17436, 39728]","[""Мысал: ```python file_found = False if file_found: print('Файл табылды') else: print('Файл жоқ') ```"", ""reverse() әдісін қолданамыз: ```python from collections import deque dq = deque([1, 2, 3]) dq.reverse() print(dq) ```"", ""appendleft көмегімен: ```python from collections import deque stream = [1, 2, 3, 4] dq = deque() for x in stream: dq.appendleft(x) print(list(dq)) ```""]","[0.7912271022796631, 0.7511085867881775, 0.7491845488548279]","[0.8222606182098389, 0.6121501922607422, 0.6180986166000366]",0.0,0.0,0.4285714285709311,0.7912271022796631,0.8222606778144836,0.0,0.0,0.0,0.8841828107833862,kk,0.0,0.0,0.0,0.0,0.4285714285709311,0.7912271022796631,0.0,0.8841828107833862
7161,a8a32668ac9630d93c663334ab9595fe,enumerate() және set() бірге қолдану мысалы.,"enumerate нәтижесін set() түрінде сақтауға болады: ```python words = ['a', 'b'] res = set(enumerate(words)) print(res) # {(0, 'a'), (1, 'b')} ```","enumerate кортеждер береді, оларды set ішінде қолдануға болады. ```python lst = ['a', 'b', 'a'] s = set(enumerate(lst)) print(s) # {(0, 'a'), (1, 'b'), (2, 'a')} ```",41129,"[41129, 19199, 28157]","[""enumerate кортеждер береді, оларды set ішінде қолдануға болады. ```python lst = ['a', 'b', 'a'] s = set(enumerate(lst)) print(s) # {(0, 'a'), (1, 'b'), (2, 'a')} ```"", ""enumerate() арқылы (индекс, мән) жұптарын құрамыз. ```python items = ['a', 'b', 'c'] indexed_set = set(enumerate(items)) print(indexed_set) ```"", ""enumerate объектісін list() арқылы тізімге айналдыруға болады: ```python letters = ['a', 'b'] result = list(enumerate(letters)) print(result) # [(0, 'a'), (1, 'b')] ```""]","[0.9921796321868896, 0.9159204363822937, 0.8842223882675171]","[0.8773059844970703, 0.786638617515564, 0.8739994764328003]",0.0,0.0,0.577777777777284,0.9921796321868896,0.8773060441017151,1.0,1.0,1.0,0.9052734971046448,kk,0.0,0.0,1.0,1.0,0.577777777777284,0.9921796321868896,1.0,0.9052734971046448
35678,4e7fde14b91463017dd7f8ed35d4b172,JSON оқу кезінде деректердің кілттерін тізімге айналдыру үшін не істейміз?,list() қолданамыз. ```python keys = list(data.keys()) ```,Рекурсивті функция немесе flatten_json кітапханасын қолданамыз.,6978,"[6978, 25101, 11162]","[""Рекурсивті функция немесе flatten_json кітапханасын қолданамыз."", ""List comprehension қолданамыз. ```python flat = [x for sub in data['lists'] for x in sub] ```"", ""Ескі және жаңа нұсқаларын салыстыру керек.""]","[0.9731696248054504, 0.9674975275993347, 0.967055082321167]","[0.17565952241420746, 0.5393019318580627, 0.1280267834663391]",0.0,0.0,0.14285714285664286,0.9731696248054504,0.17565956711769104,0.0,0.0,0.0,0.6636107563972473,kk,0.0,0.0,0.0,0.0,0.14285714285664286,0.9731696248054504,0.0,0.6636107563972473
10562,a0b7b641204da9035ff888292aaee739,map() көмегімен мәтіннің әрбір символын юникод мәніне түрлендіру.,"ord() функциясын қолдануға болады: ```python text = ['Hi'] unicode_map = list(map(lambda x: [ord(c) for c in x], text)) print(unicode_map) # [[72, 105]] ```","Әр жолдағы әрбір әріпті бас әріпке айналдыру үшін map ішіне тағы map қолдануға болады: ```python words = ['hi', 'ok'] capitalized = list(map(lambda word: ''.join(map(str.upper, word)), words)) print(capitalized) # ['HI', 'OK'] ```",30326,"[30326, 31751, 5519]","[""Әр жолдағы әрбір әріпті бас әріпке айналдыру үшін map ішіне тағы map қолдануға болады: ```python words = ['hi', 'ok'] capitalized = list(map(lambda word: ''.join(map(str.upper, word)), words)) print(capitalized) # ['HI', 'OK'] ```"", ""f-string арқылы оңай жасауға болады: ```python values = [1, 2, 3] sentences = list(map(lambda x: f'Мән: {x}', values)) print(sentences) # ['Мән: 1', 'Мән: 2', 'Мән: 3'] ```"", ""map() арқылы int мәндерді str-ге түрлендіруге болады: ```python nums = [1, 2, 3] str_nums = list(map(str, nums)) print(str_nums) # ['1', '2', '3'] ```""]","[0.8549661636352539, 0.8510639071464539, 0.828081488609314]","[0.8242319226264954, 0.7782033681869507, 0.80659019947052]",0.0,0.0,0.344827586206406,0.8549661636352539,0.824231743812561,0.0,0.0,0.0,0.807792067527771,kk,0.0,0.0,0.0,0.0,0.344827586206406,0.8549661636352539,0.0,0.807792067527771
36851,7248323648062288efb33a4a0b92a253,raise қолдану арқылы custom exception және JSON сериализация қосу.,"Қате класының деректерін JSON форматында шығарамыз. ```python import json class JsonError(Exception): def __init__(self, **kwargs): super().__init__(json.dumps(kwargs)) raise JsonError(code=500, message=""Ішкі қате"") ```","JSON декодтау сәтсіз болса, қате шығарамыз. ```python import json data = '{""name"": ""Ali"", ""age"":}' try: json.loads(data) except json.JSONDecodeError: raise ValueError(""JSON форматы қате"") ```",36323,"[36323, 32172, 13697]","[""JSON декодтау сәтсіз болса, қате шығарамыз. ```python import json data = '{\""name\"": \""Ali\"", \""age\"":}' try: json.loads(data) except json.JSONDecodeError: raise ValueError(\""JSON форматы қате\"") ```"", ""JSON ішінде қажетті кілттер болмаса, қате шығарамыз. ```python data = {\""name\"": \""Ali\""} if \""age\"" not in data: raise KeyError(\""JSON ішінде age кілті жоқ\"") ```"", ""JSON объектісінде 'status' кілті болмаса, қате шығарамыз. ```python data = {\""code\"": 200} if \""status\"" not in data: raise KeyError(\""status кілті жоқ\"") ```""]","[0.893429160118103, 0.8856520652770996, 0.8824928402900696]","[0.6420660018920898, 0.44238799810409546, 0.5879948735237122]",0.0,0.0,0.33962264150893556,0.893429160118103,0.6420660018920898,0.0,0.0,0.0,0.7871095538139343,kk,0.0,0.0,0.0,0.0,0.33962264150893556,0.893429160118103,0.0,0.7871095538139343
30166,e66cc3ec15fb5b918a7e5d2a611c894d,collections модуліндегі Counter класы не үшін қолданылады?,"Counter элементтердің санын санау үшін қолданылады: ```python from collections import Counter санақ = Counter(['a', 'b', 'a', 'c', 'b', 'a']) print(санақ) ```","`namedtuple` атаулы кортеж жасайды: ```python from collections import namedtuple class Data: def create(self): Point = namedtuple('Point', 'x y') return Point(1, 2) ```",28122,"[28122, 20209, 34304]","[""`namedtuple` атаулы кортеж жасайды: ```python from collections import namedtuple class Data: def create(self): Point = namedtuple('Point', 'x y') return Point(1, 2) ```"", ""`namedtuple` — tuple секілді, бірақ аттармен жұмыс істеуге мүмкіндік береді: ```python from collections import namedtuple Point = namedtuple('Point', ['x', 'y']) p = Point(1, 2) print(p.x) ```"", ""`deque` қос жақты тізім жасайды: ```python from collections import deque class Queue: def create_queue(self): return deque([1, 2, 3]) ```""]","[0.8613725900650024, 0.843170166015625, 0.8128103613853455]","[0.5216105580329895, 0.5456562042236328, 0.6082417368888855]",0.0,0.0,0.18181818181768283,0.8613725900650024,0.5216106176376343,0.0,0.0,0.0,0.7953289151191711,kk,0.0,0.0,0.0,0.0,0.18181818181768283,0.8613725900650024,0.0,0.7953289151191711
40323,64cab4c54f8acff215a5c59f37b069dd,"init ішінде аргумент ретінде келген тізімді set типіне айналдырып, 'unique_items' атрибутына сақтайтын мысал жаз.","```python class Collection: def __init__(self, items): self.unique_items = set(items) c = Collection([1, 2, 2, 3]) print(c.unique_items) ```","Қарапайым тізімді сақтау: ```python class Basket: def __init__(self, items): self.items = items b = Basket([""алма"", ""банан""]) print(b.items) ```",39190,"[39190, 28924, 923]","[""Қарапайым тізімді сақтау: ```python class Basket: def __init__(self, items): self.items = items b = Basket([\""алма\"", \""банан\""]) print(b.items) ```"", ""`type hint` арқылы аргументтің күтілетін түрін көрсетуге болады. ```python def update(*, name: str, age: int): print(f'{name}-{age}') update(name='Жан', age=20) ```"", ""Мәнге байланысты типті тағайындауға болады: ```python class Value: def __init__(self, v): if isinstance(v, int): self.type = \""integer\"" elif isinstance(v, str): self.type = \""string\"" else: self.type = \""unknown\"" x = Value(\""text\"") print(x.type) ```""]","[0.7630568146705627, 0.7523758411407471, 0.7465689182281494]","[0.8403207659721375, 0.3531532287597656, 0.7460334300994873]",0.0,0.0,0.5238095238090249,0.7630568146705627,0.8403207063674927,0.0,0.0,0.0,0.839299201965332,kk,0.0,0.0,0.0,0.0,0.5238095238090249,0.7630568146705627,0.0,0.839299201965332
24622,78aed47a8f7d69e88a57f74e13a72da5,dict ішіндегі мәнге қол жеткізу мысалы?,Кілт арқылы қол жеткіземіз: ```python info = {'name': 'Ali'} print(info['name']) # Ali ```,"Comprehension қолданамыз: ```python nums = {'x': 5, 'y': -3} negatives = {k: -v for k, v in nums.items()} print(negatives) # {'x': -5, 'y': 3} ```",35896,"[35896, 8275, 14374]","[""Comprehension қолданамыз: ```python nums = {'x': 5, 'y': -3} negatives = {k: -v for k, v in nums.items()} print(negatives) # {'x': -5, 'y': 3} ```"", ""Тек жасы 18-ден асқандарды жазамыз. ```python import csv data = [['Аты', 'Жасы'], ['Айжан', 25], ['Бекзат', 17]] with open('adults_only.csv', 'w', newline='', encoding='utf-8') as f: writer = csv.writer(f) for name, age in data: if name == 'Аты' or age >= 18: writer.writerow([name, age]) ```"", ""`join()` әдісі: ```python data = {'a': 'apple', 'b': 'banana'} result = ', '.join(data.values()) print(result) # apple, banana ```""]","[0.9243207573890686, 0.9050753712654114, 0.9004241824150085]","[0.4665313959121704, 0.46620744466781616, 0.5111093521118164]",0.0,0.0,0.11428571428526367,0.9243207573890686,0.4665314257144928,0.0,0.0,0.0,0.746317982673645,kk,0.0,0.0,0.0,0.0,0.11428571428526367,0.9243207573890686,0.0,0.746317982673645
34037,c57d03b8f334c55f2dfcd971b17fe4ef,write() әдісімен бір файлды жазу кезінде қателерді журналға жазу мысалы?,"try-except блогын қолданып, қатені бөлек файлға жазамыз. ```python try: with open('main.txt', 'w') as f: f.write('Дерек') except IOError as e: with open('error.log', 'a') as log: log.write(str(e) + '\n') ```","len() арқылы сүземіз. ```python words = ['Hi', 'Hello', 'Welcome'] with open('len5.txt', 'w') as f: for w in words: if len(w) == 5: f.write(w + '\n') ```",5313,"[5313, 6890, 34640]","[""len() арқылы сүземіз. ```python words = ['Hi', 'Hello', 'Welcome'] with open('len5.txt', 'w') as f: for w in words: if len(w) == 5: f.write(w + '\\n') ```"", ""Алдымен write() арқылы жазып, кейін shutil.copy() қолданамыз. ```python import shutil with open('source.txt', 'w') as f: f.write('Дерек') shutil.copy('source.txt', 'copy.txt') ```"", ""if шартын қолданамыз. ```python data = ['алма', 'банан', 'шие'] with open('a_fruits.txt', 'w', encoding='utf-8') as f: for fruit in data: if fruit.startswith('а'): f.write(fruit + '\\n') ```""]","[0.9829312562942505, 0.98172527551651, 0.9778771996498108]","[0.635301947593689, 0.6215298175811768, 0.5810531377792358]",0.0,0.0,0.31746031745982767,0.9829312562942505,0.635301947593689,0.0,0.0,0.0,0.7810030579566956,kk,0.0,0.0,0.0,0.0,0.31746031745982767,0.9829312562942505,0.0,0.7810030579566956
5371,4f125845c3ff05c3ebb74f5da5603311,"for циклін қолданып, тізімдегі барлық жолдарды керісінше бағытта, әріптерімен бірге аударыңыз.","reversed() және [::-1] тәсілін бірге қолдануға болады: ```python words = ['python', 'code', 'ai'] for word in reversed(words): print(word[::-1]) ```","count() және шарт қажет: ```python a = 'banana' b = 'bandana' common = {} for ch in set(a): if ch in b: common[ch] = min(a.count(ch), b.count(ch)) print(common) ```",25324,"[25324, 30429, 6402]","[""count() және шарт қажет: ```python a = 'banana' b = 'bandana' common = {} for ch in set(a): if ch in b: common[ch] = min(a.count(ch), b.count(ch)) print(common) ```"", ""count() == 1 шартын қолданамыз: ```python text = 'developer' result = '' for ch in text: if text.count(ch) == 1: result += ch print(result) ```"", ""text.count(ch) == 1 шарты керек: ```python text = 'banana' for ch in text: if text.count(ch) == 1: print(ch) ```""]","[0.952917218208313, 0.9527178406715393, 0.9460052251815796]","[0.36691814661026, 0.46409741044044495, 0.48493504524230957]",0.0,0.0,0.19999999999952,0.952917218208313,0.3669181764125824,0.0,0.0,0.0,0.7405321598052979,kk,0.0,0.0,0.0,0.0,0.19999999999952,0.952917218208313,0.0,0.7405321598052979
48550,23aca74485d6da7e810261b3a22b7e4a,File I/O ауыр операцияларын толық оқымай mock ету.,"open және os.path.exists-ті бірге patch етіңіз. `python from unittest.mock import patch, mock_open with patch('builtins.open', mock_open(read_data='x')) as mo, patch('os.path.exists', return_value=True): assert load_cfg('cfg') == 'x' `","tempfile.NamedTemporaryFile пайдалы. `python import json, tempfile with tempfile.NamedTemporaryFile('w+', delete=True) as tf: json.dump({""a"":1}, tf); tf.seek(0) data = json.load(tf) assert data['a'] == 1 `",11535,"[11535, 37787, 44017]","[""tempfile.NamedTemporaryFile пайдалы. `python import json, tempfile with tempfile.NamedTemporaryFile('w+', delete=True) as tf: json.dump({\""a\"":1}, tf); tf.seek(0) data = json.load(tf) assert data['a'] == 1 `"", ""`and` екі шарт орындалғанда ғана жұмыс істейді: ```python if token and token.startswith(\""abc\""): print(\""Жарамды токен\"") ```"", ""FileNotFoundError қатесін ұстаймыз. ```python try: with open(\""nonexistent.txt\"") as f: print(f.read()) except FileNotFoundError: print(\""Файл жоқ\"") ```""]","[0.6907094120979309, 0.6327034831047058, 0.6315264701843262]","[0.4102577567100525, 0.44480955600738525, 0.45178425312042236]",0.0,0.0,0.22535211267556438,0.6907094120979309,0.4102577567100525,0.0,0.0,0.0,0.7176541090011597,kk,0.0,0.0,0.0,0.0,0.22535211267556438,0.6907094120979309,0.0,0.7176541090011597
49330,4fbcf946cd14aecaa4d376a9fd56d8b1,slice отрицательный индексті қолдануын тексер.,"Соңынан санау. `python import unittest class T(unittest.TestCase): def test_neg_index(self): self.assertEqual([1,2,3,-1][-1], -1) `","Қосымша санауышпен callable repl. python import re s = ""a b c"" c = {""i"":-1} print(re.sub(r""\b\w+\b"", lambda m: f""{m.group()}({c.__setitem__('i', c['i']+1) or c['i']})"", s))",21925,"[21925, 35333, 15343]","[""Қосымша санауышпен callable repl. python import re s = \""a b c\"" c = {\""i\"":-1} print(re.sub(r\""\\b\\w+\\b\"", lambda m: f\""{m.group()}({c.__setitem__('i', c['i']+1) or c['i']})\"", s))"", ""Мақсат — тізбекте 0 бар ма, соны анықтау. ```python nums = [1, 2, 3, 4] for n in nums: if n == 0: print(\""Нөл бар\"") break else: print(\""Нөл жоқ\"") ```"", ""Процентті индекске түрлендір. python class Pct: def __init__(self,x): self.x=list(x) def __setitem__(self,p,v): if isinstance(p,float) and 0<=p<=1: i=int(p*(len(self.x)-1)); self.x[i]=v else: self.x[p]=v""]","[0.6748231649398804, 0.6547907590866089, 0.6529836058616638]","[0.5810436606407166, 0.46133556962013245, 0.7424758672714233]",0.0,0.0,0.13793103448228775,0.6748231649398804,0.5810436010360718,0.0,0.0,0.0,0.7425944805145264,kk,0.0,0.0,0.0,0.0,0.13793103448228775,0.6748231649398804,0.0,0.7425944805145264
33023,fa844450822aa721ac10549b29705fb6,Файлдың әрбір үшінші сөзін шығару әдісі қандай?,"enumerate() және i% 3 == 2 қолданылады. ```python with open('data.txt', 'r', encoding='utf-8') as f: for i, word in enumerate(f.read().split()): if i% 3 == 2: print(word) ```","Тізім тілімдеуі [1::2] қолданылады. ```python with open('data.txt', 'r', encoding='utf-8') as f: words = f.read().split() print(words[1::2]) ```",45024,"[45024, 14265, 42814]","[""Тізім тілімдеуі [1::2] қолданылады. ```python with open('data.txt', 'r', encoding='utf-8') as f: words = f.read().split() print(words[1::2]) ```"", ""`split()` әдісі арқылы сөздер тізімін аламыз: ```python with open('text.txt', 'r') as f: words = f.read().split() for w in words: print(w) ```"", ""Сөздерді тілімдеу арқылы кері аударамыз. ```python with open('data.txt', 'r', encoding='utf-8') as f: for word in f.read().split(): print(word[::-1]) ```""]","[0.9785398840904236, 0.9403705596923828, 0.9372386336326599]","[0.7726604342460632, 0.7452012896537781, 0.7764604687690735]",0.0,0.0,0.6545454545449627,0.9785398840904236,0.7726606726646423,0.0,0.0,0.0,0.8641864061355591,kk,0.0,0.0,0.0,0.0,0.6545454545449627,0.9785398840904236,0.0,0.8641864061355591
49455,1dc232d528a35137f55f4412cef285b8,Жолды бөлгенде алынған бөліктерден қайта жинағанда бос емес екенін тексер.,"split/join инварианты — бос емес. `python import unittest class T(unittest.TestCase): def test_split_join_truth(self): s = ""a b c"" self.assertTrue(''.join(s.split())) `","Мәндерінің ішінде теріс, 0 немесе бүтін емес сандар болса — continue: ```python data = [{""a"": 1, ""b"": 2}, {""x"": -1, ""y"": 3}, {""p"": 5.5}, {""q"": 4, ""r"": 6}] for d in data: if not all(isinstance(v, int) and v > 0 for v in d.values()): continue print(d) ```",5539,"[5539, 9124, 6639]","[""Мәндерінің ішінде теріс, 0 немесе бүтін емес сандар болса — continue: ```python data = [{\""a\"": 1, \""b\"": 2}, {\""x\"": -1, \""y\"": 3}, {\""p\"": 5.5}, {\""q\"": 4, \""r\"": 6}] for d in data: if not all(isinstance(v, int) and v > 0 for v in d.values()): continue print(d) ```"", ""Мысал: ```python nums = [2, 4, 6] i = 0 while i < len(nums): if nums[i]% 2!= 0: print(\""Тақ сан табылды\"") break print(nums[i] ** 2) i += 1 else: print(\""Барлық сандар жұп\"") ```"", ""Мысал: ```python total = 0 count = 0 while count < 3: num = int(input(\""Сан: \"")) if num < 0: print(\""Теріс сан!\"") break total += num count += 1 else: print(\""Қосынды:\"", total) ```""]","[0.9534775614738464, 0.953079342842102, 0.9527884721755981]","[0.46233946084976196, 0.42516785860061646, 0.36699292063713074]",0.0,0.0,0.10666666666620588,0.9534775614738464,0.46233952045440674,0.0,0.0,0.0,0.653537392616272,kk,0.0,0.0,0.0,0.0,0.10666666666620588,0.9534775614738464,0.0,0.653537392616272
1281,65a3cc5a3509e80d44d5a02fe2d04d4d,Python-де алгоритмді іске асыру үшін псевдокод не үшін қажет?,"Логиканы алдын ала ойластыру үшін, қателерді болдырмау үшін.","Иә, алдын ала логиканы түсінуге көмектеседі, кейін кодты нақты жазуға жеңілдік береді.",1827,"[1827, 3141, 31188]","[""Иә, алдын ала логиканы түсінуге көмектеседі, кейін кодты нақты жазуға жеңілдік береді."", ""Иә, бірақ күрделілігі артқан сайын псевдокод логиканы реттеуге көмектеседі."", ""Алгоритмнің логикасы таза жазылады, кейін кодта нақты орындалады.""]","[0.9442774057388306, 0.9276217818260193, 0.916624903678894]","[0.7717548608779907, 0.8098527193069458, 0.5866773128509521]",0.0,0.0,0.29999999999952,0.9442774057388306,0.7717548608779907,0.0,0.0,0.0,0.7242940068244934,kk,0.0,0.0,0.0,0.0,0.29999999999952,0.9442774057388306,0.0,0.7242940068244934
